sequence,sample,x,y,z,time_s
780,1,157,-6572,-682,0.000000000
780,2,227,-3181,-739,0.001187424
780,3,178,-2878,-1208,0.002374848
780,4,169,-2994,-1649,0.003562272
780,5,154,-3677,-1823,0.004749696
780,6,78,-3287,-1484,0.005937120
780,7,22,-1565,-1481,0.007124544
780,8,-69,-4116,-1723,0.008311968
780,9,-210,-6950,-2077,0.009499392
780,10,-289,-5886,-2121,0.010686816
780,11,-343,-3506,-1987,0.011874240
780,12,-411,-3785,-1489,0.013061664
780,13,-340,-3848,-1243,0.014249088
780,14,-373,-1998,-676,0.015436512
780,15,-222,-1852,-863,0.016623936
780,16,-207,-4449,-849,0.017811360
780,17,-92,-3188,-821,0.018998784
780,18,-15,-2631,-735,0.020186208
780,19,53,-8246,-280,0.021373632
780,20,35,-8069,-100,0.022561056
780,21,108,-4505,123,0.023748480
780,22,132,-6041,164,0.024935904
780,23,33,-6017,192,0.026123328
780,24,64,-867,938,0.027310752
780,25,-45,443,1680,0.028498176
780,26,-63,-528,2090,0.029685600
780,27,119,-1147,1810,0.030873024
780,28,-145,-4950,1164,0.032060448
780,29,160,-9075,1008,0.033247872
780,30,32,-7690,2223,0.034435296
780,31,231,-2205,1939,0.035622720
780,32,180,-1996,1633,0.036810144
780,33,277,-5424,1695,0.037997568
780,34,272,-3933,1100,0.039184992
780,35,317,-2655,1195,0.040372416
780,36,392,-2476,1421,0.041559840
780,37,239,-2195,440,0.042747264
780,38,298,-5875,-378,0.043934688
780,39,191,-8108,322,0.045122112
780,40,268,-2543,355,0.046309536
780,41,157,-1137,574,0.047496960
780,42,105,-3987,-267,0.048684384
780,43,18,-3395,-548,0.049871808
780,44,61,-3535,-103,0.051059232
780,45,61,-4504,183,0.052246656
780,46,93,-4119,-87,0.053434080
780,47,2,-3357,-831,0.054621504
780,48,-71,-3501,-851,0.055808928
780,49,-19,-3359,-816,0.056996352
780,50,-73,-2357,-551,0.058183776
780,51,-8,-1291,-937,0.059371200
780,52,-144,-1050,-1691,0.060558624
780,53,-132,-1283,-1545,0.061746048
780,54,-176,-2891,-1925,0.062933472
780,55,-78,-6057,-1516,0.064120896
780,56,-114,-5033,-1619,0.065308320
780,57,-145,-3724,-1915,0.066495744
780,58,-120,-5015,-1321,0.067683168
780,59,-128,-3675,-978,0.068870592
780,60,-16,-1842,-446,0.070058016
780,61,-76,-2638,-629,0.071245440
780,62,-46,-2858,-539,0.072432864
780,63,-44,-1939,-228,0.073620288
780,64,-20,-3459,362,0.074807712
781,1,-52,-6354,252,0.075995136
781,2,-90,-5068,363,0.077182560
781,3,-59,-1674,109,0.078369984
781,4,-32,-2295,331,0.079557408
781,5,-56,-4437,330,0.080744832
781,6,-30,-4851,539,0.081932256
781,7,33,-5481,831,0.083119680
781,8,112,-5124,414,0.084307104
781,9,169,-6964,898,0.085494528
781,10,259,-7639,856,0.086681952
781,11,164,-6977,1316,0.087869376
781,12,255,-8105,1127,0.089056800
781,13,252,-8064,1159,0.090244224
781,14,337,-6040,1325,0.091431648
781,15,321,-5928,1512,0.092619072
781,16,243,-8161,1530,0.093806496
781,17,253,-5265,1222,0.094993920
781,18,249,-4951,881,0.096181344
781,19,260,-7894,445,0.097368768
781,20,168,-6264,860,0.098556192
781,21,148,-5620,392,0.099743616
781,22,99,-7867,456,0.100931040
781,23,76,-6797,-318,0.102118464
781,24,39,-6539,-405,0.103305888
781,25,-11,-8829,153,0.104493312
781,26,-11,-4269,471,0.105680736
781,27,-50,-356,761,0.106868160
781,28,-99,-265,194,0.108055584
781,29,-101,900,-56,0.109243008
781,30,-123,1013,427,0.110430432
781,31,-127,-304,89,0.111617856
781,32,0,-6207,-1085,0.112805280
781,33,-131,-9062,-1385,0.113992704
781,34,-110,-5317,-1260,0.115180128
781,35,-74,-809,-884,0.116367552
781,36,-74,-1538,-1420,0.117554976
781,37,-165,-4730,-1898,0.118742400
781,38,-217,-3987,-1690,0.119929824
781,39,-143,193,-996,0.121117248
781,40,-124,-598,142,0.122304672
781,41,-81,-4121,-383,0.123492096
781,42,-99,-4276,-343,0.124679520
781,43,-75,-1294,-578,0.125866944
781,44,-22,913,-301,0.127054368
781,45,155,424,651,0.128241792
781,46,149,34,636,0.129429216
781,47,246,-6459,-960,0.130616640
781,48,218,-7670,-501,0.131804064
781,49,208,-1496,-530,0.132991488
781,50,298,594,182,0.134178912
781,51,-101,-68,-279,0.135366336
781,52,-54,-110,-869,0.136553760
781,53,-99,-19,502,0.137741184
781,54,-29,-1510,20,0.138928608
781,55,-30,-6834,726,0.140116032
781,56,-130,-9484,-436,0.141303456
781,57,44,-8724,604,0.142490880
781,58,140,-7248,1094,0.143678304
781,59,277,-3010,1083,0.144865728
781,60,361,-1784,1593,0.146053152
781,61,433,-5930,346,0.147240576
781,62,416,-10112,547,0.148428000
781,63,523,-6497,886,0.149615424
781,64,454,-3865,1384,0.150802848
782,1,311,-5351,1002,0.151990272
782,2,64,-3355,237,0.153177696
782,3,-41,-2409,14,0.154365120
782,4,-51,-3994,693,0.155552544
782,5,-160,-2186,780,0.156739968
782,6,-173,-852,829,0.157927392
782,7,-293,-7366,-49,0.159114816
782,8,-216,-9823,-103,0.160302240
782,9,-112,-6246,-49,0.161489664
782,10,-108,-6982,321,0.162677088
782,11,6,-3682,433,0.163864512
782,12,-79,-858,-222,0.165051936
782,13,57,-4446,-189,0.166239360
782,14,-75,-6753,-467,0.167426784
782,15,16,-5450,-544,0.168614208
782,16,1,-2624,-285,0.169801632
782,17,9,454,-907,0.170989056
782,18,-242,236,-4,0.172176480
782,19,-89,-5893,-1837,0.173363904
782,20,-173,-6433,-863,0.174551328
782,21,-104,-2510,-906,0.175738752
782,22,-34,-6413,-618,0.176926176
782,23,-56,-6431,-881,0.178113600
782,24,-66,-2780,-246,0.179301024
782,25,38,-4632,-558,0.180488448
782,26,121,-5986,-248,0.181675872
782,27,172,-2245,-268,0.182863296
782,28,106,-5393,-511,0.184050720
782,29,110,-10536,-292,0.185238144
782,30,56,-8823,-766,0.186425568
782,31,184,-8717,-922,0.187612992
782,32,111,-9496,-1120,0.188800416
782,33,66,-6428,-1100,0.189987840
782,34,174,-3842,-779,0.191175264
782,35,141,-5126,-272,0.192362688
782,36,219,-7718,-760,0.193550112
782,37,191,-8186,-337,0.194737536
782,38,242,-7304,-204,0.195924960
782,39,271,-7989,486,0.197112384
782,40,226,-7601,1037,0.198299808
782,41,99,-5276,806,0.199487232
782,42,83,-3931,1242,0.200674656
782,43,-22,-4784,852,0.201862080
782,44,-4,-5448,1365,0.203049504
782,45,-70,-4966,1354,0.204236928
782,46,-188,-3876,994,0.205424352
782,47,-89,-3055,801,0.206611776
