sequence,sample,x,y,z,time_s
6240,1,-98,-1700,1302,0.000000000
6240,2,-14,-1561,1057,0.001187424
6240,3,-211,-449,-91,0.002374848
6240,4,-124,-1180,-278,0.003562272
6240,5,-2,-5289,-1097,0.004749696
6240,6,103,-7829,-706,0.005937120
6240,7,77,-3516,-628,0.007124544
6240,8,-134,-1090,-1533,0.008311968
6240,9,45,-3657,-1907,0.009499392
6240,10,135,-6838,-2404,0.010686816
6240,11,203,-6414,-1642,0.011874240
6240,12,99,-5711,-1420,0.013061664
6240,13,94,-6030,-2159,0.014249088
6240,14,153,-8570,-2695,0.015436512
6240,15,355,-9275,-2722,0.016623936
6240,16,247,-5647,-2125,0.017811360
6240,17,209,-4274,-2025,0.018998784
6240,18,299,-5834,-2513,0.020186208
6240,19,190,-7855,-3286,0.021373632
6240,20,318,-9871,-2845,0.022561056
6240,21,120,-12227,-2568,0.023748480
6240,22,311,-10662,-1325,0.024935904
6240,23,272,-4683,-1298,0.026123328
6240,24,194,-3785,-1355,0.027310752
6240,25,160,-9651,-1029,0.028498176
6240,26,168,-7280,99,0.029685600
6240,27,294,-2091,1595,0.030873024
6240,28,350,-3973,1505,0.032060448
6240,29,253,-8437,1130,0.033247872
6240,30,144,-10550,1414,0.034435296
6240,31,172,-10639,2393,0.035622720
6240,32,87,-9090,3407,0.036810144
6240,33,54,-6349,3143,0.037997568
6240,34,-70,-4113,3012,0.039184992
6240,35,-177,-1330,3738,0.040372416
6240,36,-249,-1640,3996,0.041559840
6240,37,-267,-4298,3793,0.042747264
6240,38,-227,-1550,2934,0.043934688
6240,39,-229,-162,3026,0.045122112
6240,40,-203,-754,3539,0.046309536
6240,41,-122,308,2482,0.047496960
6240,42,-94,662,2707,0.048684384
6240,43,-185,-581,1350,0.049871808
6240,44,-545,-1273,-95,0.051059232
6240,45,29,-5201,-439,0.052246656
6240,46,-267,-7028,628,0.053434080
6240,47,-229,-4643,-434,0.054621504
6240,48,-519,-4617,-1047,0.055808928
6240,49,-528,-3305,-1969,0.056996352
6240,50,-320,-1933,-1913,0.058183776
6240,51,-249,-3702,-1006,0.059371200
6240,52,-131,-2487,-1486,0.060558624
6240,53,-145,-1497,-2033,0.061746048
6240,54,6,-250,-2428,0.062933472
6240,55,229,1056,-2259,0.064120896
6240,56,351,1291,-1397,0.065308320
6240,57,300,1512,-2291,0.066495744
6240,58,322,558,-3142,0.067683168
6240,59,271,448,-3059,0.068870592
6240,60,142,242,-2667,0.070058016
6240,61,-58,-110,-2343,0.071245440
6240,62,138,-2878,-2944,0.072432864
6240,63,-131,-5222,-3086,0.073620288
6240,64,94,-4359,-2223,0.074807712
6241,1,11,-2547,-1914,0.075995136
6241,2,55,-1867,-137,0.077182560
6241,3,164,-2238,-312,0.078369984
6241,4,374,-7734,-961,0.079557408
6241,5,584,-10832,-621,0.080744832
6241,6,626,-5534,296,0.081932256
6241,7,796,-2027,1564,0.083119680
6241,8,614,-5593,988,0.084307104
6241,9,504,-13769,249,0.085494528
6241,10,412,-11486,1269,0.086681952
6241,11,213,-1610,2007,0.087869376
6241,12,113,-2252,3424,0.089056800
6241,13,-64,-6631,2099,0.090244224
6241,14,-291,-6098,1921,0.091431648
6241,15,-231,-3567,2571,0.092619072
6241,16,-370,-4212,2532,0.093806496
6241,17,10,-8141,2562,0.094993920
6241,18,-12,-11411,1686,0.096181344
6241,19,1,-10498,1670,0.097368768
6241,20,-47,-7351,1919,0.098556192
6241,21,-40,-5231,1648,0.099743616
6241,22,58,-9760,1402,0.100931040
6241,23,98,-6822,832,0.102118464
6241,24,-158,-1060,845,0.103305888
6241,25,-317,-2937,1157,0.104493312
