sequence,sample,x,y,z,time_s
1138,1,-10,-4384,1097,0.000000000
1138,2,-35,-4361,1027,0.001187424
1138,3,23,-4341,1102,0.002374848
1138,4,152,-4343,1028,0.003562272
1138,5,276,-4386,895,0.004749696
1138,6,440,-4390,752,0.005937120
1138,7,541,-4370,617,0.007124544
1138,8,637,-4313,569,0.008311968
1138,9,657,-4211,441,0.009499392
1138,10,666,-4176,500,0.010686816
1138,11,628,-4138,495,0.011874240
1138,12,585,-4154,550,0.013061664
1138,13,546,-4184,607,0.014249088
1138,14,489,-4262,618,0.015436512
1138,15,450,-4368,642,0.016623936
1138,16,430,-4433,653,0.017811360
1138,17,402,-4489,706,0.018998784
1138,18,291,-4529,753,0.020186208
1138,19,210,-4546,850,0.021373632
1138,20,108,-4580,896,0.022561056
1138,21,-12,-4676,886,0.023748480
1138,22,-13,-4771,779,0.024935904
1138,23,32,-4822,667,0.026123328
1138,24,73,-4792,496,0.027310752
1138,25,86,-4695,400,0.028498176
1138,26,111,-4562,268,0.029685600
1138,27,131,-4452,317,0.030873024
1138,28,65,-4340,328,0.032060448
1138,29,26,-4289,340,0.033247872
1138,30,-14,-4244,380,0.034435296
1138,31,-36,-4214,333,0.035622720
1138,32,-20,-4148,321,0.036810144
1138,33,-20,-4039,254,0.037997568
1138,34,15,-3940,232,0.039184992
1138,35,12,-3817,237,0.040372416
1138,36,1,-3778,284,0.041559840
1138,37,2,-3758,411,0.042747264
1138,38,-77,-3764,508,0.043934688
1138,39,-109,-3727,625,0.045122112
1138,40,-158,-3714,709,0.046309536
1138,41,-134,-3660,765,0.047496960
1138,42,-125,-3621,789,0.048684384
1138,43,-64,-3611,852,0.049871808
1138,44,-86,-3597,932,0.051059232
1138,45,-127,-3617,1029,0.052246656
1138,46,-178,-3582,1246,0.053434080
1138,47,-251,-3538,1333,0.054621504
1138,48,-279,-3473,1360,0.055808928
1138,49,-277,-3363,1413,0.056996352
1138,50,-243,-3287,1290,0.058183776
1138,51,-172,-3124,1206,0.059371200
1138,52,-159,-3057,1108,0.060558624
