sequence,sample,x,y,z,time_s
3478,1,136,-3106,204,0.000000000
3478,2,129,-3241,280,0.001187424
3478,3,135,-3508,312,0.002374848
3478,4,165,-3764,238,0.003562272
3478,5,245,-4018,296,0.004749696
3478,6,205,-4181,250,0.005937120
3478,7,154,-4323,224,0.007124544
3478,8,157,-4523,395,0.008311968
3478,9,45,-4742,417,0.009499392
3478,10,-74,-4896,657,0.010686816
3478,11,-105,-4855,812,0.011874240
3478,12,-20,-4688,985,0.013061664
3478,13,141,-4533,914,0.014249088
3478,14,210,-4508,915,0.015436512
3478,15,355,-4425,611,0.016623936
3478,16,586,-4354,643,0.017811360
3478,17,609,-4335,476,0.018998784
3478,18,579,-4274,605,0.020186208
3478,19,498,-4188,577,0.021373632
3478,20,409,-3992,664,0.022561056
3478,21,437,-3746,531,0.023748480
3478,22,603,-3552,461,0.024935904
3478,23,711,-3401,211,0.026123328
3478,24,733,-3347,-48,0.027310752
3478,25,720,-3365,-116,0.028498176
3478,26,616,-3412,-208,0.029685600
3478,27,527,-3411,-264,0.030873024
3478,28,426,-3407,-273,0.032060448
3478,29,471,-3578,-274,0.033247872
3478,30,457,-3884,-320,0.034435296
3478,31,323,-4179,-244,0.035622720
3478,32,207,-4329,-163,0.036810144
3478,33,204,-4379,-6,0.037997568
3478,34,315,-4468,61,0.039184992
3478,35,425,-4586,338,0.040372416
3478,36,369,-4656,451,0.041559840
3478,37,230,-4424,574,0.042747264
3478,38,425,-4191,667,0.043934688
3478,39,531,-4109,917,0.045122112
3478,40,538,-4226,781,0.046309536
3478,41,412,-4499,890,0.047496960
3478,42,250,-4714,800,0.048684384
3478,43,159,-4682,911,0.049871808
3478,44,242,-4599,791,0.051059232
3478,45,282,-4518,659,0.052246656
3478,46,283,-4433,425,0.053434080
3478,47,309,-4289,336,0.054621504
3478,48,355,-4002,433,0.055808928
3478,49,296,-3631,308,0.056996352
3478,50,281,-3360,339,0.058183776
3478,51,261,-3275,121,0.059371200
3478,52,292,-3319,-43,0.060558624
3478,53,395,-3372,-359,0.061746048
3478,54,412,-3418,-403,0.062933472
3478,55,386,-3408,-286,0.064120896
3478,56,308,-3344,-214,0.065308320
3478,57,316,-3325,109,0.066495744
3478,58,350,-3369,259,0.067683168
3478,59,468,-3549,359,0.068870592
3478,60,470,-3730,361,0.070058016
3478,61,518,-3797,404,0.071245440
3478,62,618,-3854,497,0.072432864
3478,63,619,-3856,591,0.073620288
3478,64,588,-3874,718,0.074807712
3479,1,544,-3917,932,0.075995136
3479,2,391,-4036,1083,0.077182560
3479,3,289,-4222,1085,0.078369984
3479,4,230,-4425,1079,0.079557408
3479,5,279,-4653,713,0.080744832
3479,6,367,-4925,462,0.081932256
3479,7,380,-5089,45,0.083119680
3479,8,367,-5043,-1,0.084307104
3479,9,274,-4913,-2,0.085494528
3479,10,173,-4798,207,0.086681952
3479,11,11,-4743,584,0.087869376
3479,12,-137,-4761,718,0.089056800
3479,13,-121,-4787,878,0.090244224
3479,14,19,-4727,718,0.091431648
3479,15,179,-4594,611,0.092619072
3479,16,338,-4355,230,0.093806496
3479,17,530,-4094,142,0.094993920
3479,18,613,-3920,7,0.096181344
3479,19,620,-3812,158,0.097368768
3479,20,561,-3712,303,0.098556192
3479,21,501,-3661,457,0.099743616
3479,22,565,-3599,553,0.100931040
3479,23,666,-3529,392,0.102118464
3479,24,902,-3491,266,0.103305888
3479,25,1048,-3434,10,0.104493312
3479,26,1100,-3422,-65,0.105680736
3479,27,1101,-3371,-89,0.106868160
3479,28,1048,-3363,-103,0.108055584
3479,29,902,-3471,-20,0.109243008
3479,30,702,-3673,176,0.110430432
3479,31,442,-3968,267,0.111617856
3479,32,221,-4222,298,0.112805280
3479,33,68,-4355,371,0.113992704
3479,34,66,-4289,266,0.115180128
3479,35,140,-4317,272,0.116367552
3479,36,180,-4550,374,0.117554976
3479,37,7,-4621,582,0.118742400
3479,38,-21,-4504,750,0.119929824
3479,39,86,-4216,938,0.121117248
3479,40,195,-4047,1151,0.122304672
3479,41,228,-4033,1089,0.123492096
3479,42,156,-4066,1122,0.124679520
3479,43,66,-3992,976,0.125866944
3479,44,53,-3861,894,0.127054368
3479,45,185,-3766,681,0.128241792
3479,46,173,-3784,421,0.129429216
3479,47,210,-3885,33,0.130616640
3479,48,266,-4070,-146,0.131804064
3479,49,275,-4109,-290,0.132991488
3479,50,414,-4073,-360,0.134178912
3479,51,498,-4096,-202,0.135366336
3479,52,456,-4270,-79,0.136553760
3479,53,381,-4414,47,0.137741184
3479,54,516,-4393,83,0.138928608
3479,55,683,-4314,64,0.140116032
3479,56,828,-4255,3,0.141303456
3479,57,765,-4229,-83,0.142490880
3479,58,525,-4113,-73,0.143678304
3479,59,446,-3919,-128,0.144865728
3479,60,492,-3934,-27,0.146053152
3479,61,468,-4153,-98,0.147240576
3479,62,318,-4488,114,0.148428000
3479,63,249,-4645,305,0.149615424
3479,64,232,-4652,546,0.150802848
3480,1,337,-4525,842,0.151990272
3480,2,391,-4445,1009,0.153177696
3480,3,373,-4418,913,0.154365120
3480,4,318,-4471,719,0.155552544
3480,5,332,-4477,646,0.156739968
3480,6,334,-4395,453,0.157927392
3480,7,296,-4320,321,0.159114816
3480,8,203,-4244,317,0.160302240
3480,9,73,-4189,349,0.161489664
3480,10,119,-4021,463,0.162677088
3480,11,221,-3834,695,0.163864512
